"Designator,""Footprint"",""Mid X"",""Mid Y"",""Ref X"",""Ref Y"",""Pad X"",""Pad Y"",""Layer"",""Rotation"",""Comment"""
"J237,""PAD_6"",""82mm"",""125.981mm"",""82mm"",""125.981mm"",""82mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J236,""PAD_6"",""83mm"",""120.785mm"",""83mm"",""120.785mm"",""83mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J235,""PAD_6"",""83mm"",""117.321mm"",""83mm"",""117.321mm"",""83mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J234,""PAD_6"",""83mm"",""113.856mm"",""83mm"",""113.856mm"",""83mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J233,""PAD_6"",""83mm"",""110.392mm"",""83mm"",""110.392mm"",""83mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J232,""PAD_6"",""82mm"",""105.196mm"",""82mm"",""105.196mm"",""82mm"",""105.196mm"",""T"",""90.00"",""PIN"""
"J231,""PAD_6"",""82mm"",""101.732mm"",""82mm"",""101.732mm"",""82mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J230,""PAD_6"",""82mm"",""94.804mm"",""82mm"",""94.804mm"",""82mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J229,""PAD_6"",""83mm"",""93.072mm"",""83mm"",""93.072mm"",""83mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J228,""PAD_6"",""83mm"",""89.608mm"",""83mm"",""89.608mm"",""83mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J227,""PAD_6"",""82mm"",""80.947mm"",""82mm"",""80.947mm"",""82mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J226,""PAD_6"",""83mm"",""79.215mm"",""83mm"",""79.215mm"",""83mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J225,""PAD_6"",""83mm"",""75.751mm"",""83mm"",""75.751mm"",""83mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J224,""PAD_6"",""82mm"",""74.019mm"",""82mm"",""74.019mm"",""82mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J223,""PAD_6"",""82mm"",""70.555mm"",""82mm"",""70.555mm"",""82mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J222,""PAD_6"",""82mm"",""67.091mm"",""82mm"",""67.091mm"",""82mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J221,""PAD_6"",""83mm"",""65.359mm"",""83mm"",""65.359mm"",""83mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J220,""PAD_6"",""83mm"",""61.895mm"",""83mm"",""61.895mm"",""83mm"",""61.895mm"",""T"",""90.00"",""PIN"""
"J218,""PAD_6"",""80mm"",""132.909mm"",""80mm"",""132.909mm"",""80mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J217,""PAD_6"",""81mm"",""131.177mm"",""81mm"",""131.177mm"",""81mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J216,""PAD_6"",""80mm"",""129.445mm"",""80mm"",""129.445mm"",""80mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J215,""PAD_6"",""80mm"",""125.981mm"",""80mm"",""125.981mm"",""80mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J214,""PAD_6"",""81mm"",""124.249mm"",""81mm"",""124.249mm"",""81mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J213,""PAD_6"",""80mm"",""122.517mm"",""80mm"",""122.517mm"",""80mm"",""122.517mm"",""T"",""90.00"",""PIN"""
"J212,""PAD_6"",""81mm"",""120.785mm"",""81mm"",""120.785mm"",""81mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J211,""PAD_6"",""80mm"",""119.053mm"",""80mm"",""119.053mm"",""80mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J210,""PAD_6"",""81mm"",""117.321mm"",""81mm"",""117.321mm"",""81mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J209,""PAD_6"",""81mm"",""113.856mm"",""81mm"",""113.856mm"",""81mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J208,""PAD_6"",""80mm"",""112.124mm"",""80mm"",""112.124mm"",""80mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J207,""PAD_6"",""80mm"",""108.66mm"",""80mm"",""108.66mm"",""80mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J206,""PAD_6"",""80mm"",""98.268mm"",""80mm"",""98.268mm"",""80mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J205,""PAD_6"",""80mm"",""94.804mm"",""80mm"",""94.804mm"",""80mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J204,""PAD_6"",""81mm"",""89.608mm"",""81mm"",""89.608mm"",""81mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J203,""PAD_6"",""80mm"",""87.876mm"",""80mm"",""87.876mm"",""80mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J202,""PAD_6"",""80mm"",""84.412mm"",""80mm"",""84.412mm"",""80mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J201,""PAD_6"",""81mm"",""82.679mm"",""81mm"",""82.679mm"",""81mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J200,""PAD_6"",""80mm"",""74.019mm"",""80mm"",""74.019mm"",""80mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J199,""PAD_6"",""80mm"",""70.555mm"",""80mm"",""70.555mm"",""80mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J198,""PAD_6"",""81mm"",""65.359mm"",""81mm"",""65.359mm"",""81mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J197,""PAD_6"",""78mm"",""136.373mm"",""78mm"",""136.373mm"",""78mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J196,""PAD_6"",""78mm"",""132.909mm"",""78mm"",""132.909mm"",""78mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J195,""PAD_6"",""78mm"",""129.445mm"",""78mm"",""129.445mm"",""78mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J194,""PAD_6"",""78mm"",""125.981mm"",""78mm"",""125.981mm"",""78mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J193,""PAD_6"",""79mm"",""124.249mm"",""79mm"",""124.249mm"",""79mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J192,""PAD_6"",""79mm"",""117.321mm"",""79mm"",""117.321mm"",""79mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J191,""PAD_6"",""78mm"",""108.66mm"",""78mm"",""108.66mm"",""78mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J190,""PAD_6"",""79mm"",""106.928mm"",""79mm"",""106.928mm"",""79mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J189,""PAD_6"",""78mm"",""105.196mm"",""78mm"",""105.196mm"",""78mm"",""105.196mm"",""T"",""90.00"",""PIN"""
"J188,""PAD_6"",""79mm"",""103.464mm"",""79mm"",""103.464mm"",""79mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J187,""PAD_6"",""79mm"",""100mm"",""79mm"",""100mm"",""79mm"",""100mm"",""T"",""90.00"",""PIN"""
"J186,""PAD_6"",""78mm"",""98.268mm"",""78mm"",""98.268mm"",""78mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J185,""PAD_6"",""79mm"",""96.536mm"",""79mm"",""96.536mm"",""79mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J184,""PAD_6"",""78mm"",""87.876mm"",""78mm"",""87.876mm"",""78mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J183,""PAD_6"",""79mm"",""86.144mm"",""79mm"",""86.144mm"",""79mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J182,""PAD_6"",""78mm"",""84.412mm"",""78mm"",""84.412mm"",""78mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J181,""PAD_6"",""78mm"",""77.483mm"",""78mm"",""77.483mm"",""78mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J180,""PAD_6"",""79mm"",""75.751mm"",""79mm"",""75.751mm"",""79mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J179,""PAD_6"",""79mm"",""72.287mm"",""79mm"",""72.287mm"",""79mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J178,""PAD_6"",""79mm"",""65.359mm"",""79mm"",""65.359mm"",""79mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J177,""PAD_6"",""78mm"",""63.627mm"",""78mm"",""63.627mm"",""78mm"",""63.627mm"",""T"",""90.00"",""PIN"""
"J176,""PAD_6"",""79mm"",""61.895mm"",""79mm"",""61.895mm"",""79mm"",""61.895mm"",""T"",""90.00"",""PIN"""
"J174,""PAD_6"",""76mm"",""136.373mm"",""76mm"",""136.373mm"",""76mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J173,""PAD_6"",""77mm"",""134.641mm"",""77mm"",""134.641mm"",""77mm"",""134.641mm"",""T"",""90.00"",""PIN"""
"J172,""PAD_6"",""77mm"",""131.177mm"",""77mm"",""131.177mm"",""77mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J171,""PAD_6"",""77mm"",""127.713mm"",""77mm"",""127.713mm"",""77mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J170,""PAD_6"",""77mm"",""124.249mm"",""77mm"",""124.249mm"",""77mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J169,""PAD_6"",""76mm"",""119.053mm"",""76mm"",""119.053mm"",""76mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J168,""PAD_6"",""77mm"",""113.856mm"",""77mm"",""113.856mm"",""77mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J167,""PAD_6"",""76mm"",""112.124mm"",""76mm"",""112.124mm"",""76mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J166,""PAD_6"",""76mm"",""108.66mm"",""76mm"",""108.66mm"",""76mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J165,""PAD_6"",""77mm"",""106.928mm"",""77mm"",""106.928mm"",""77mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J164,""PAD_6"",""77mm"",""103.464mm"",""77mm"",""103.464mm"",""77mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J163,""PAD_6"",""76mm"",""98.268mm"",""76mm"",""98.268mm"",""76mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J162,""PAD_6"",""77mm"",""96.536mm"",""77mm"",""96.536mm"",""77mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J161,""PAD_6"",""76mm"",""94.804mm"",""76mm"",""94.804mm"",""76mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J160,""PAD_6"",""77mm"",""89.608mm"",""77mm"",""89.608mm"",""77mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J159,""PAD_6"",""76mm"",""84.412mm"",""76mm"",""84.412mm"",""76mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J158,""PAD_6"",""76mm"",""80.947mm"",""76mm"",""80.947mm"",""76mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J157,""PAD_6"",""77mm"",""79.215mm"",""77mm"",""79.215mm"",""77mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J156,""PAD_6"",""77mm"",""75.751mm"",""77mm"",""75.751mm"",""77mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J155,""PAD_6"",""76mm"",""74.019mm"",""76mm"",""74.019mm"",""76mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J154,""PAD_6"",""77mm"",""72.287mm"",""77mm"",""72.287mm"",""77mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J153,""PAD_6"",""76mm"",""70.555mm"",""76mm"",""70.555mm"",""76mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J151,""PAD_6"",""75mm"",""134.641mm"",""75mm"",""134.641mm"",""75mm"",""134.641mm"",""T"",""90.00"",""PIN"""
"J150,""PAD_6"",""74mm"",""132.909mm"",""74mm"",""132.909mm"",""74mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J149,""PAD_6"",""75mm"",""124.249mm"",""75mm"",""124.249mm"",""75mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J148,""PAD_6"",""74mm"",""122.517mm"",""74mm"",""122.517mm"",""74mm"",""122.517mm"",""T"",""90.00"",""PIN"""
"J147,""PAD_6"",""74mm"",""119.053mm"",""74mm"",""119.053mm"",""74mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J146,""PAD_6"",""75mm"",""117.321mm"",""75mm"",""117.321mm"",""75mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J145,""PAD_6"",""75mm"",""113.856mm"",""75mm"",""113.856mm"",""75mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J144,""PAD_6"",""74mm"",""112.124mm"",""74mm"",""112.124mm"",""74mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J143,""PAD_6"",""75mm"",""110.392mm"",""75mm"",""110.392mm"",""75mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J142,""PAD_6"",""75mm"",""106.928mm"",""75mm"",""106.928mm"",""75mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J141,""PAD_6"",""75mm"",""103.464mm"",""75mm"",""103.464mm"",""75mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J140,""PAD_6"",""74mm"",""101.732mm"",""74mm"",""101.732mm"",""74mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J139,""PAD_6"",""75mm"",""100mm"",""75mm"",""100mm"",""75mm"",""100mm"",""T"",""90.00"",""PIN"""
"J138,""PAD_6"",""75mm"",""96.536mm"",""75mm"",""96.536mm"",""75mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J137,""PAD_6"",""75mm"",""93.072mm"",""75mm"",""93.072mm"",""75mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J136,""PAD_6"",""74mm"",""87.876mm"",""74mm"",""87.876mm"",""74mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J135,""PAD_6"",""75mm"",""86.144mm"",""75mm"",""86.144mm"",""75mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J134,""PAD_6"",""74mm"",""84.412mm"",""74mm"",""84.412mm"",""74mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J133,""PAD_6"",""75mm"",""79.215mm"",""75mm"",""79.215mm"",""75mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J132,""PAD_6"",""74mm"",""77.483mm"",""74mm"",""77.483mm"",""74mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J131,""PAD_6"",""75mm"",""75.751mm"",""75mm"",""75.751mm"",""75mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J130,""PAD_6"",""75mm"",""72.287mm"",""75mm"",""72.287mm"",""75mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J129,""PAD_6"",""74mm"",""70.555mm"",""74mm"",""70.555mm"",""74mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J128,""PAD_6"",""75mm"",""68.823mm"",""75mm"",""68.823mm"",""75mm"",""68.823mm"",""T"",""90.00"",""PIN"""
"J127,""PAD_6"",""74mm"",""67.091mm"",""74mm"",""67.091mm"",""74mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J126,""PAD_6"",""75mm"",""65.359mm"",""75mm"",""65.359mm"",""75mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J124,""PAD_6"",""72mm"",""129.445mm"",""72mm"",""129.445mm"",""72mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J123,""PAD_6"",""72mm"",""125.981mm"",""72mm"",""125.981mm"",""72mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J122,""PAD_6"",""73mm"",""120.785mm"",""73mm"",""120.785mm"",""73mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J121,""PAD_6"",""73mm"",""117.321mm"",""73mm"",""117.321mm"",""73mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J120,""PAD_6"",""73mm"",""106.928mm"",""73mm"",""106.928mm"",""73mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J119,""PAD_6"",""73mm"",""96.536mm"",""73mm"",""96.536mm"",""73mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J118,""PAD_6"",""73mm"",""89.608mm"",""73mm"",""89.608mm"",""73mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J117,""PAD_6"",""73mm"",""82.679mm"",""73mm"",""82.679mm"",""73mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J116,""PAD_6"",""72mm"",""80.947mm"",""72mm"",""80.947mm"",""72mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J115,""PAD_6"",""72mm"",""77.483mm"",""72mm"",""77.483mm"",""72mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J114,""PAD_6"",""73mm"",""75.751mm"",""73mm"",""75.751mm"",""73mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J113,""PAD_6"",""73mm"",""72.287mm"",""73mm"",""72.287mm"",""73mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J112,""PAD_6"",""72mm"",""67.091mm"",""72mm"",""67.091mm"",""72mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J110,""PAD_6"",""71mm"",""131.177mm"",""71mm"",""131.177mm"",""71mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J109,""PAD_6"",""71mm"",""127.713mm"",""71mm"",""127.713mm"",""71mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J108,""PAD_6"",""70mm"",""125.981mm"",""70mm"",""125.981mm"",""70mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J107,""PAD_6"",""71mm"",""124.249mm"",""71mm"",""124.249mm"",""71mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J106,""PAD_6"",""70mm"",""112.124mm"",""70mm"",""112.124mm"",""70mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J105,""PAD_6"",""71mm"",""110.392mm"",""71mm"",""110.392mm"",""71mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J104,""PAD_6"",""70mm"",""108.66mm"",""70mm"",""108.66mm"",""70mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J103,""PAD_6"",""71mm"",""103.464mm"",""71mm"",""103.464mm"",""71mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J102,""PAD_6"",""70mm"",""101.732mm"",""70mm"",""101.732mm"",""70mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J101,""PAD_6"",""71mm"",""100mm"",""71mm"",""100mm"",""71mm"",""100mm"",""T"",""90.00"",""PIN"""
"J100,""PAD_6"",""70mm"",""98.268mm"",""70mm"",""98.268mm"",""70mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J99,""PAD_6"",""70mm"",""94.804mm"",""70mm"",""94.804mm"",""70mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J98,""PAD_6"",""70mm"",""91.34mm"",""70mm"",""91.34mm"",""70mm"",""91.34mm"",""T"",""90.00"",""PIN"""
"J97,""PAD_6"",""70mm"",""87.876mm"",""70mm"",""87.876mm"",""70mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J96,""PAD_6"",""71mm"",""86.144mm"",""71mm"",""86.144mm"",""71mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J95,""PAD_6"",""70mm"",""84.412mm"",""70mm"",""84.412mm"",""70mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J94,""PAD_6"",""70mm"",""80.947mm"",""70mm"",""80.947mm"",""70mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J93,""PAD_6"",""71mm"",""79.215mm"",""71mm"",""79.215mm"",""71mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J92,""PAD_6"",""70mm"",""77.483mm"",""70mm"",""77.483mm"",""70mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J91,""PAD_6"",""71mm"",""75.751mm"",""71mm"",""75.751mm"",""71mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J90,""PAD_6"",""71mm"",""72.287mm"",""71mm"",""72.287mm"",""71mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J88,""PAD_6"",""69mm"",""127.713mm"",""69mm"",""127.713mm"",""69mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J87,""PAD_6"",""69mm"",""120.785mm"",""69mm"",""120.785mm"",""69mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J86,""PAD_6"",""69mm"",""117.321mm"",""69mm"",""117.321mm"",""69mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J85,""PAD_6"",""69mm"",""113.856mm"",""69mm"",""113.856mm"",""69mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J84,""PAD_6"",""69mm"",""110.392mm"",""69mm"",""110.392mm"",""69mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J83,""PAD_6"",""69mm"",""106.928mm"",""69mm"",""106.928mm"",""69mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J82,""PAD_6"",""68mm"",""105.196mm"",""68mm"",""105.196mm"",""68mm"",""105.196mm"",""T"",""90.00"",""PIN"""
"J81,""PAD_6"",""69mm"",""103.464mm"",""69mm"",""103.464mm"",""69mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J80,""PAD_6"",""68mm"",""98.268mm"",""68mm"",""98.268mm"",""68mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J79,""PAD_6"",""69mm"",""96.536mm"",""69mm"",""96.536mm"",""69mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J78,""PAD_6"",""69mm"",""89.608mm"",""69mm"",""89.608mm"",""69mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J77,""PAD_6"",""68mm"",""87.876mm"",""68mm"",""87.876mm"",""68mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J76,""PAD_6"",""69mm"",""86.144mm"",""69mm"",""86.144mm"",""69mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J75,""PAD_6"",""69mm"",""82.679mm"",""69mm"",""82.679mm"",""69mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J74,""PAD_6"",""69mm"",""79.215mm"",""69mm"",""79.215mm"",""69mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J73,""PAD_6"",""68mm"",""77.483mm"",""68mm"",""77.483mm"",""68mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J72,""PAD_6"",""69mm"",""75.751mm"",""69mm"",""75.751mm"",""69mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J71,""PAD_6"",""68mm"",""70.555mm"",""68mm"",""70.555mm"",""68mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J69,""PAD_6"",""67mm"",""127.713mm"",""67mm"",""127.713mm"",""67mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J68,""PAD_6"",""67mm"",""120.785mm"",""67mm"",""120.785mm"",""67mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J67,""PAD_6"",""66mm"",""119.053mm"",""66mm"",""119.053mm"",""66mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J66,""PAD_6"",""67mm"",""117.321mm"",""67mm"",""117.321mm"",""67mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J65,""PAD_6"",""66mm"",""115.588mm"",""66mm"",""115.588mm"",""66mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J64,""PAD_6"",""67mm"",""113.856mm"",""67mm"",""113.856mm"",""67mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J63,""PAD_6"",""67mm"",""110.392mm"",""67mm"",""110.392mm"",""67mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J62,""PAD_6"",""67mm"",""103.464mm"",""67mm"",""103.464mm"",""67mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J61,""PAD_6"",""66mm"",""98.268mm"",""66mm"",""98.268mm"",""66mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J60,""PAD_6"",""66mm"",""94.804mm"",""66mm"",""94.804mm"",""66mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J59,""PAD_6"",""67mm"",""89.608mm"",""67mm"",""89.608mm"",""67mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J58,""PAD_6"",""67mm"",""86.144mm"",""67mm"",""86.144mm"",""67mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J57,""PAD_6"",""66mm"",""84.412mm"",""66mm"",""84.412mm"",""66mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J56,""PAD_6"",""67mm"",""79.215mm"",""67mm"",""79.215mm"",""67mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J55,""PAD_6"",""66mm"",""77.483mm"",""66mm"",""77.483mm"",""66mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J54,""PAD_6"",""67mm"",""75.751mm"",""67mm"",""75.751mm"",""67mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J53,""PAD_6"",""66mm"",""74.019mm"",""66mm"",""74.019mm"",""66mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J52,""PAD_6"",""67mm"",""72.287mm"",""67mm"",""72.287mm"",""67mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J50,""PAD_6"",""65mm"",""124.249mm"",""65mm"",""124.249mm"",""65mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J49,""PAD_6"",""64mm"",""119.053mm"",""64mm"",""119.053mm"",""64mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J48,""PAD_6"",""64mm"",""115.588mm"",""64mm"",""115.588mm"",""64mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J47,""PAD_6"",""65mm"",""113.856mm"",""65mm"",""113.856mm"",""65mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J46,""PAD_6"",""64mm"",""112.124mm"",""64mm"",""112.124mm"",""64mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J45,""PAD_6"",""65mm"",""110.392mm"",""65mm"",""110.392mm"",""65mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J44,""PAD_6"",""64mm"",""108.66mm"",""64mm"",""108.66mm"",""64mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J43,""PAD_6"",""65mm"",""106.928mm"",""65mm"",""106.928mm"",""65mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J42,""PAD_6"",""65mm"",""103.464mm"",""65mm"",""103.464mm"",""65mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J41,""PAD_6"",""64mm"",""101.732mm"",""64mm"",""101.732mm"",""64mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J40,""PAD_6"",""64mm"",""98.268mm"",""64mm"",""98.268mm"",""64mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J39,""PAD_6"",""64mm"",""91.34mm"",""64mm"",""91.34mm"",""64mm"",""91.34mm"",""T"",""90.00"",""PIN"""
"J38,""PAD_6"",""65mm"",""89.608mm"",""65mm"",""89.608mm"",""65mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J37,""PAD_6"",""65mm"",""82.679mm"",""65mm"",""82.679mm"",""65mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J36,""PAD_6"",""64mm"",""80.947mm"",""64mm"",""80.947mm"",""64mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J35,""PAD_6"",""65mm"",""79.215mm"",""65mm"",""79.215mm"",""65mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J34,""PAD_6"",""64mm"",""77.483mm"",""64mm"",""77.483mm"",""64mm"",""77.483mm"",""T"",""90.00"",""PIN"""
